id;was;wer;geburtsdatum_und_geburtsort;sterbedatum_und_sterbeort;postleitzahl;strasse;hausnummer;standort;ortsteil;erstellt;art;foto_1;foto_2;foto_3;foto_4;tafeltext
524;Opfer des Nationalsozialismus, des Krieges und kommunistischer Verfolgung;;;;10117;Unter den Linden;4;Pieta in der Neuen Wache;Mitte;;Bronzefigur auf Bronze-Bodentafel;/ba-mitte/_assets/gedenktafeln/id-524_opfer-des-nationalsozialismus.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-524_opfer-von-krieg-und-gewaltherrschaft.pdf
261;Opfer von Kriegen und Widerstand - 1866 - den gemeinsam bestatteten Gefallenen;;;;10115;Scharnhorststraße;33;Invalidenfriedhof, an der Mauer zum Kanal;Mitte;;Marmortafel, schwarz mit weißer Inschrift;/ba-mitte/_assets/gedenktafeln/id-261_opfer-des-krieges-von-1866.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-261_opfer-des-krieges-1866.pdf
488;Pariser Platz;;;;10117;Pariser Platz;;An der linken Blumenrabatte;Mitte;;Infokasten;/ba-mitte/_assets/gedenktafeln/id-488_pariser-platz.jpg;;;;
236;"Plakette ""Architektur Sonderpreis 2009""";;;;10178;Bodestraße;1 bis 3;In den Kollonaden, Neues Museum;Mitte;2009;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-236_architekturpreis-2009.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-236_architekturpreis.pdf
340;Podewilsches Palais;;;;10179;Klosterstraße;68;Am Treppengeländer vor dem Eingang;Mitte;26.07.1951;Eisengusstafel mit vergoldeter Inschrift;/ba-mitte/_assets/gedenktafeln/id-340_podewilsches-palais.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-340_podewilsches-palais.pdf
356;"Pogrom von 1510; Grabstätte für 38 auf dem Scheiterhaufen verbrannte Berliner Juden";;;;10178;Mollstraße;11;Am Weg seitlich hinter dem Haus, Rasenfläche;Mitte;Okt 88;2 Metalltafeln am Steinblock;/ba-mitte/_assets/gedenktafeln/id-356_juedische-grabstaette_mollstr.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-356_pogrom-1510.pdf
268;Polizeipräsidium;;;;10178;Grunerstraße;;Auf der Mittelstreifen Grunerstraße;Mitte;1987;Gebogene Kupfertafel;/ba-mitte/_assets/gedenktafeln/id-268_polizeipraesidium.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-268_polizeipraesidium.pdf
136;Polnische Zwangsarbeiter bei der AEG;;;;13355;Gustav-Meyer-Allee;25;Am ehemaligen Werkstor, links an der Wand;Gesundbrunnen;01.09.1995;KPM - Berliner Gedenktafel;/ba-mitte/_assets/gedenktafeln/id-136_polnische-zwangsarbeiter.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-136_polnische-zwangsarbeiter.pdf
378;Preußisch halbe Ruthe und Metermaß (Neuzoll);;;;10178;Rathausstraße;15;Rechts vom Tor Spandauer Straße neben der Treppe;Mitte;;Metalltafel;;;;;
178;Preußische Central-Genossenschaftskasse;;;;10117;Am Zeughaus;2;Rechts vom Eingang;Mitte;Okt 99;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-178_preussische-central-genossenschaftskasse.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-178_genossenschaftskasse.pdf
34;Preußische Nationalversammlung 1848;;;;10117;Gendarmenmarkt;1;Schauspielhaus, rechts der Freitreppe an der Wand;Mitte;17.03.1998;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-34_preussische-nationalversammlung.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-34_1848.pdf
403;Restaurierung Heilig-Geist-Kapelle;;;;10178;Spandauer Straße;1;Seite zur St. Wolfgang Straße;Mitte;;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-403_heilig-geist-kapelle.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-403_restaurierung-heilig-geist-kapelle.pdf
750;Robert-Koch-Institut;"Robert Koch; Mediziner und Mikrobiologe";11.12.1843, Clausthal;27.05.1910, Baden-Baden;13353;Nordufer;20;Robert-Koch-Institut, im Vorgarten vor dem Eingang;Wedding;;Acrylglastafel;/ba-mitte/_assets/gedenktafeln/id-750_robert-koch-institut_1.jpg;/ba-mitte/_assets/gedenktafeln/id-750_robert-koch-institut_2.jpg;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-750_robert-koch-institut.pdf
391;Schwestern des Kaiserin-Augusta-Hospitals;;;;10115;Scharnhorststraße;33;Feld B, Sockel eines Kreuzes, Invalidenfriedhof;Mitte;;Vergoldete Inschrift im Kreuzsockel;/ba-mitte/_assets/gedenktafeln/id-391_schwestern-kaiserin-augusta-hospital.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-391_kaiserin-augusta-hospital.pdf
213;Seligsprechung am 23.06.1996;"Bernhard Lichtenberg; Domprobst";03.12.1875, Ohlau;05.11.1943, Hof;10117;"Hinter der Katholischen Kirche
Hinter der Katholischen Kirche 3
Hinter der Katholischen Kirche 3";3;Früher Opernplatz, im Eingang zur Sankt-Hedwigs Kathedrale;Mitte;20.05.1997;Metalltafel;/ba-mitte/_assets/gedenktafeln/id-213_seligsprechung_lichtenberg-bernhard.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-213_bernhard-lichtenberg.pdf
359;Sitz des Preußischen Landtages 1899-1934;;;;10117;Niederkirchnerstraße;3 bis 5;Links vom Eingang;Mitte;28.04.1993;Messingtafel mit schwarzer Inschrift;/ba-mitte/_assets/gedenktafeln/id-359_preussischer-landtag.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-359_preussischer-landtag.pdf
349;Spittelkolonnaden 1776;;;;10117;Leipziger Straße;;Mitte der Spittelkolonaden, linke Seite innen;Mitte;15.12.1979;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-349_spittel-kolonaden.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-349_spittel-kolonnaden.pdf
659;Sportanlage Gustav Böß;"Gustav Böß; Oberbürgermeister von Groß-Berlin";11.04.1873, Gießen;06.02.1946, Bernried;13357;Koloniestraße;82 bis 88;Rechts am Eingang zu den Kabinen;Gesundbrunnen;Dez 78;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-659_gustav-boess.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-659_gustav-boess.pdf
707;St. Johannis Kirche;;;;10559;Alt-Moabit;24 bis 25;Wände links und rechts vom Eingang;Moabit;;Text auf der Ziegelmauer;/ba-mitte/_assets/gedenktafeln/id-707_st-johanniskirche.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-707_st-johanniskirche.pdf
744;"St. Sebastian Kirche; SEL? DOMPROPST PRÄLAT ? 1996";"Domprobst Bernhard Lichtenberg; Konrad Kardinal von Preysing; Bischof Wilhelm Weskamm; Kardinal Julius Döpfner";;;13355;Gartenplatz;;Hauptschiff Mitte links und rechts;Gesundbrunnen;;2 Marmortafeln, schwarz mit goldener Inschrift;;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-744_st-sebastian.pdf
415;Staatsoper;;;;10117;Unter den Linden;7;Rechts vom Haupteingang;Mitte;1953;Bronzetafel;;;;;
660;"Stadtbibliothek am Luisenbad; Grundsteinlegung";;;;13357;Travemünder Straße;2;Rampe nach unten 1. Kurve;Gesundbrunnen;30.04.1992;Granittafel mit weißer Inschrift;/ba-mitte/_assets/gedenktafeln/id-660_stadbibliothek-am-luisenbad.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-660_stadtbibliothek-luisenbad.pdf
67;Stadtpalais Mendelsohn Bartoldy;"Felix Mendelssohn Bartholdy und Fanny Hensel (Tochter); Komponist, Dirigent; Preußischer Generalmusikdirektor";"03.02.1809, Hamburg; 14.11.1805, Hamburg";"04.11.1847, Leipzig; 14.05.1847, Berlin";10117;Leipziger Straße;3;Bundesrat, in der Toreinfahrt linke Wand;Mitte;20.03.2002;Acrylglas-Infotafel;/ba-mitte/_assets/gedenktafeln/id-67_bartholdy_hensel.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-67_bartholdy-hensel.pdf
675;Straße der Erinnerung;"Albert Einstein; Physiker; Schöpfer der Relativitätstheorie; Nobelpreisträger";14.03.1879, Ulm;18.04.1955, Princeton, New Jersey;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke;Moabit;23.05.2012;Bronzetafel am Granitsockel;/ba-mitte/_assets/gedenktafeln/id-675_einstein-albert_1.jpg;/ba-mitte/_assets/gedenktafeln/id-675_einstein-albert_2.jpg;/ba-mitte/_assets/gedenktafeln/id-675_einstein-albert_3.jpg;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-675_einstein.pdf
681;Straße der Erinnerung;"Edith Stein; Philosophin; Frauenrechtlerin; NS-Verfolgte";12.10.1891, Breslau;09.08.1942, KZ Auschwitz-Birkenau;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke;Moabit;;Bronzetafel am Granitsockel;/ba-mitte/_assets/gedenktafeln/id-681_stein-edith_1.jpg;/ba-mitte/_assets/gedenktafeln/id-681_stein-edith_2.jpg;/ba-mitte/_assets/gedenktafeln/id-681_stein-edith_3.jpg;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-681_edith-stein.pdf
685;Straße der Erinnerung;"Johann Georg Elser; Schreiner; Hitler-Attentäter; NS-Widerstandskämpfer";04.01.1903, Hermaringen;09.04.1945, KZ Dachau;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke;Moabit;;Bronzetafel am Granitsockel;/ba-mitte/_assets/gedenktafeln/id-685_elser-georg_1.jpg;/ba-mitte/_assets/gedenktafeln/id-685_elser-georg_2.jpg;/ba-mitte/_assets/gedenktafeln/id-685_elser-georg_3.jpg;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-685_georg-elser.pdf
695;Straße der Erinnerung;"Konrad Zuse; Bauingenieur; Erfinder des Computers; Unternehmer";20.10.1910, Wilmersdorf;18.12.1995, Hünfeld;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke;Moabit;;Bronzetafel am Granitsockel;/ba-mitte/_assets/gedenktafeln/id-695_zuse-konrad_1.jpg;/ba-mitte/_assets/gedenktafeln/id-695_zuse-konrad_2.jpg;/ba-mitte/_assets/gedenktafeln/id-695_zuse-konrad_3.jpg;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-695_konrad-zuse.pdf
696;Straße der Erinnerung;"Ludwig Erhard; Politiker (CDU); Bundeskanzler";04.02.1897, Fürth;05.05.1977, Bonn;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke;Moabit;;Bronzetafel am Granitsockel;/ba-mitte/_assets/gedenktafeln/id-696_erhard-ludwig_1.jpg;/ba-mitte/_assets/gedenktafeln/id-696_erhard-ludwig_2.jpg;/ba-mitte/_assets/gedenktafeln/id-696_erhard-ludwig_3.jpg;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-696_ludwig-erhard.pdf
698;Straße der Erinnerung;"Ludwig Mies van der Rohe; Architekt";27.03.1886, Aachen;17,08.1969, Chicago;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke;Moabit;;Bronzetafel am Granitsockel;/ba-mitte/_assets/gedenktafeln/id-698_mies-van-der-rohe-ludwig_1.jpg;/ba-mitte/_assets/gedenktafeln/id-698_mies-van-der-rohe-ludwig_2.jpg;/ba-mitte/_assets/gedenktafeln/id-698_mies-van-der-rohe-ludwig_3.jpg;/ba-mitte/_assets/gedenktafeln/id-698_mies-van-der-rohe-ludwig_4.jpg;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-698_mies-van-der-rohe.pdf
708;Straße der Erinnerung;Ernst-Freiberger-Stiftung;;;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke, an beiden Enden;Moabit;07.01.2002;Bronzetafel auf Granitplatte;/ba-mitte/_assets/gedenktafeln/id-708_strasse-der-erinnerung_1.jpg;/ba-mitte/_assets/gedenktafeln/id-708_strasse-der-erinnerung_2.jpg;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-708_strasse-der-erinnerung.pdf
711;Straße der Erinnerung;"Walther Rathenau; Publizist; Unternehmer; Politiker; Reichsaußenminister";29.09.1867, Berlin;24.06.1922, Berlin;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke;Moabit;18.09.2006;Bronzetafel am Granitsockel;/ba-mitte/_assets/gedenktafeln/id-711_rathenau-walther_1.jpg;/ba-mitte/_assets/gedenktafeln/id-711_rathenau-walther_2.jpg;/ba-mitte/_assets/gedenktafeln/id-711_rathenau-walther_3.jpg;/ba-mitte/_assets/gedenktafeln/id-711_rathenau-walther_4.jpg;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-711_walter-rathenau.pdf
497;Straße der Erinnerung;"Albrecht Haushofer; Schriftsteller und NS-Widerstandskämpfer";07.01.1903, München;223.04.1945, Berlin;10559;Alt-Moabit;101;Spreeufer zwischen Moabiter-/Lessingbrücke;Moabit;07.01.2002;Bronzetafel am Granitsockel;/ba-mitte/_assets/gedenktafeln/id-497_haushofer-albrecht_1.jpg;/ba-mitte/_assets/gedenktafeln/id-497_haushofer-albrecht_2.jpg;/ba-mitte/_assets/gedenktafeln/id-497_haushofer-albrecht_3.jpg;/ba-mitte/_assets/gedenktafeln/id-497_haushofer-albrecht_4.jpg;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-497_haushofer.pdf
5;Synagoge Beth Zion;;;;10115;Brunnenstraße;33;Links neben dem Eingang;Mitte;28.08.1994;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-5_beth-zion-synagoge.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-5_beth-zion.pdf
661;Synagoge des Israelischen Religionsvereins Gesundbrunnen Ahavas Achim;;;;13359;Prinzenallee;87;Hausflur hinten rechts an der Wand;Gesundbrunnen;;Marmortafel mit weißer Inschrift;/ba-mitte/_assets/gedenktafeln/id-661_religionsverein-ahavas-achim.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-661_ahavas-achim.pdf
531;Todesopfer an der Berliner Mauer;"Bernd Lünser; Student";11.03.1939, Berlin;04.10.1961, Berlin;10435;Bernauer Straße;44;Bodenplatte im Gehweg, Nähe Wolliner Straße;Mitte;;Granit-Bodentafel;/ba-mitte/_assets/gedenktafeln/id-531_bernd-luenser.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-531_luenser-bernd.pdf
532;Todesopfer an der Berliner Mauer;"Denkzeichen Ernst Mundt; Bauarbeiter";02.12.1921, Bad Polzin;04.09.1962, Berlin;10115;Bernauer Straße;119;Bernauer Straße Ecke Gartenstraße;Mitte;;Metallstele;/ba-mitte/_assets/gedenktafeln/id-532_mundt-ernst_1.jpg;/ba-mitte/_assets/gedenktafeln/id-532_mundt-ernst_2.jpg;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-532_ernst-mundt.pdf
554;Todesopfer an der Berliner Mauer;"Günter Litfin; Schneider";19.01.1937, Berlin;24.08.1961, Berlin;10115;Kieler Straße;2;Am Wachturm;Mitte;24.08.2003;Granittafel mit roter Inschrift;/ba-mitte/_assets/gedenktafeln/id-554_litfin-guenter.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-554_litfin.pdf
656;Todesopfer an der Berliner Mauer;"Olga Segler; Ältestes namentlich bekanntes Opfer der Berliner Mauer";31.07.1881, Prischt, Ukraine;26.09.1961, Berlin;10115;Bernauer Straße;31;Gegenüber Wolgaster Straße, Bodenplatte im Gehweg;Mitte;2006 Repro;Granit-Bodentafel;/ba-mitte/_assets/gedenktafeln/id-656_segler-olga.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-656_olga-segler.pdf
689;Todesopfer an der Berliner Mauer;"Günter Litfin; Schneider";19.01.1937, Berlin;24.08.1961, Berlin;10115;Sandkrugbrücke;;Westliche Seite, Invalidenstraße, am Gehwegrand;Mitte;;Granitstein mit roter Inschrift;/ba-mitte/_assets/gedenktafeln/id-689_litfin-guenter.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-689_litfin.pdf
745;"Turn- und Sportverein Wedding 1862 e.V.; ältester Sportverein Berlins";;;;13353;Müllerstraße;163;Im Keller der SPD Zentrale;Wedding;;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-745_tus-berlin-wedding-1862.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-745_tus-berlin-wedding.pdf
635;"Umweltbibliothek 1986-1990; Zionskirche";;;;10435;Griebenowstraße;16;Rechts neben Eingang Gemeindehaus;Mitte;25.11.2007;Acrylglastafel;/ba-mitte/_assets/gedenktafeln/id-635_umweltbibliothek.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-635_umweltbibliothek.pdf
244;Unterzeichnung des deutsch-deutschen Einigungsvertrag am 31.08.1990;;;;10117;Unter den Linden;3;An der Fassade, Kronprinzenpalais;Mitte;31.08.2010;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-244_vereinigungsvertrag.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-244_vereinigungsvertrag.pdf
190;Verein der Lehrlinge und jugendlichen Arbeiter Berlins;;;;10178;Berolinastraße;12;In der kleinen Anlage vor Nr. 12;Mitte;10.10.1974;Granittafel mit vergoldeter Inschrift;/ba-mitte/_assets/gedenktafeln/id-190_verein-der-lehrlinge.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-190_verein-der-lehrlinge.pdf
272;Verfassungsgebende Preußischen Nationalversammlung 1848;;;;10117;Am Festungsgraben;2;Links vom Eingang zum Maxim-Gorki-Theater, an Sockel angelehnt;Mitte;17.03.1998;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-272_preussische-nationalversammlung.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-272_preussische-nationalversammlung.pdf
427;Verhaftung der Mitglieder der Bekennenden Kirche;;;;10117;Werderscher Markt;;In der Kirche links vom Eingang, z.Zt. Baustelle;Mitte;15.09.1987;Messingtafel;;;;;
370;Verkehrsturm am Potsdamer Platz 1924;;;;10785;Potsdamer Platz;11;Am Fuss des Turmes;Tiergarten;29.09.2000;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-370_verkehrsturm-am-potsdamer-platz.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-370_verkehrsturm.pdf
193;"Verratener Fluchttunnel in der Kremmener Straße 15; 24.05.1963";;;;10435;Kremmener Straße;15;Rechts neben der Einfahrt;Mitte;24.05.2011;Bronze-Infotafel;/ba-mitte/_assets/gedenktafeln/id-193_verratener-fluchttunnel.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-193_verratener-fluchttunnel.pdf
603;"Verratener Fluchttunnel in der Sebastianstraße; 28.06.1962";;;;10179;Sebastianstraße;;Gegenüber von Nr. 82 am Gehweg;Mitte;;Infokasten;/ba-mitte/_assets/gedenktafeln/id-603_verratene-fluchttunnel.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-603_fluchttunnel-sebastianstr.pdf
747;Volkspark Rehberge;;;;13351;Transvaalstraße;;Rehberge, kleine Anhöhe auf Rasenfläche;Wedding;;Granitblock mit Inschrift;/ba-mitte/_assets/gedenktafeln/id-747_volkspark-rehberge_1.jpg;/ba-mitte/_assets/gedenktafeln/id-747_volkspark-rehberge_2.jpg;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-747_volkspark-rehberge.pdf
615;Vom Vierhuff`schen Garten zum Krausnickpark;;;;10178;Oranienburger Straße;21;Im Park;Mitte;;Infokasten;/ba-mitte/_assets/gedenktafeln/id-615_krausnickpark.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-615_krausnickpark.pdf
381;Vorsteher der Stadtverordnetenversammlung seit Einführung der Städteordnung;;;;10178;Rathausstraße;15;In der Toreinfahrt Jüdenstraße links;Mitte;Jan 08;Bronzetafel;;;;;
749;"Wedding - Verbundenheit; Danksagung an Spender zur Gründung der Erika-Hess-Stiftung";;;;13353;Müllerstraße;146 bis 147;5 Tafeln links der Eingangshalle im Altbau;Wedding;;5 Bronzetafeln;/ba-mitte/_assets/gedenktafeln/id-749_dank-an-buerger.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-749_dank-an-buerger.pdf
358;Widerstand gegen den Nationalsozialismus;"Harro Schulze-Boysen; Publizist; Luftwaffenoffizier; NS-Widerstandskämpfer (""Rote Kapelle"")";02.09.1909, Kiel;22.12.1942, Berlin Plötzensee;10117;Niederkirchnerstraße;1 bis 2;Über dem 5. Fenster von rechts;Mitte;20.07.1995;Bronzebuchstaben und-ziffern auf Putz;;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-358_schulze-boysen.pdf
425;Wiederaufbau des Bärenbrunnen;"von Prof. Hugo Lederer; restauriert von W. Sutkowski";;;10117;Werderscher Markt;;Am Brunnenrand;Mitte;1958;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-425_restaurierter-baerenbrunnen.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-425_baerenbrunnen.pdf
332;Wissenschafts-Zitat von G.W. Leibniz;"Gottfried Wilhelm Leibniz; Universalgelehrter; Philosoph; Mathematiker; Historiker";21.06.1646, Leipzig;14.11.1716, Hannover;10117;Jägerstraße;22 bis 23;Eingangshalle zwischen den Türen;Mitte;19.04.1990;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-332_zitat-leibniz.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-332_leibniz.pdf
273;Wusterhausischer Baer;;;;10179;Am Köllnischen Park;5;Seite zur Rungestraße am Turm (der Baere/des Wasserwehrs);Mitte;;Sandsteintafel;/ba-mitte/_assets/gedenktafeln/id-273_wusterhausischer-baer.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-273_wusterhausischer-baer.pdf
49;"Zentraler Runder Tisch; 07.12.1989 - 22.12.1989";;;;10117;Ziegelstraße;30;Links vom Eingang, Bonhoeffer-Haus;Mitte;07.12.1999;Acrylglastafel;/ba-mitte/_assets/gedenktafeln/id-49_zentraler-runder-tisch.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-49_runder-tisch.pdf
336;"Zentralkomitee der KPD 1926-1933; Karl-Liebknecht-Haus";;13.08.1871, Leipzig;5.01.1919, Berlin;10178;Kleine Alexanderstraße;28;Rechts vom Eingang;Mitte;1987;Bronzetafel;;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-336_zk-kpd.pdf
259;"ZK der KPD 1921-1926; ZK des Kommunistischen Jugendverbands Deutschlands";;;;10178;Rosenthaler Straße;38;Neben der Einfahrt rechts;Mitte;;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-259_zk-der-kpd-von-1921-26.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-259_zk-der-kpd.pdf
741;Zum Gedenken an die Verfolgten Sozialdemokraten unter den Diktaturen;;;;13353;Müllerstraße;163;Kurt-Schumacher-Haus, links vom Eingang;Wedding;31.03.1986;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-741_sozialdemokratische-opfer-des-ns.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-741_sozialdemokratische-opfer-der-diktaturen.pdf
379;Zum Gedenken an NS-verfolgte Stadtverordnete und Magistratsmitglieder;;;;10178;Rathausstraße;15;Im Treppenhaus in der 1. Etage rechts;Mitte;12.07.2000;Leichtmetall mit 50 Namens-Acrylglastafeln;;;;;
50;Zwei von der SS kurz vor Kriegsende erhängte Wehrmachtsoldaten;;;;10117;Friedrichstraße;141;Bahnunterführung, am Bahnhof Westseite;Mitte;10.12.1999;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-50_zwei-erhaengte-soldaten.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-50_zwei-erhaengte-soldaten.pdf
